,p,Trajectory Length,FDG Length,FG Length,Cells Processed
0,0.09,243,201,201,123071
0,0.09,221,201,201,111364
0,0.09,225,201,201,155277
0,0.09,213,201,201,108043
0,0.09,217,201,201,142424
0,0.09,217,201,201,124233
0,0.09,207,201,201,91000
0,0.09,223,201,201,199132
0,0.09,229,201,201,147717
0,0.09,229,201,201,106935
0,0.09,223,201,201,93216
0,0.09,225,201,201,116191
0,0.09,231,201,201,123396
0,0.09,221,201,201,124938
0,0.09,225,201,201,109676
0,0.09,225,201,201,119110
0,0.09,215,201,201,173620
0,0.09,231,201,201,156674
0,0.09,217,201,201,126401
0,0.09,243,201,201,161312
0,0.09,229,201,201,105869
0,0.09,233,201,201,144998
0,0.09,213,201,201,107419
0,0.09,227,201,201,150840
0,0.09,221,201,201,118070
0,0.09,219,201,201,161806
0,0.09,221,201,201,130360
0,0.09,217,201,201,84473
0,0.09,221,201,201,108953
0,0.09,215,201,201,136694
0,0.09,219,201,201,83227
0,0.09,209,201,201,131473
0,0.09,225,201,201,118835
0,0.09,235,201,201,76654
0,0.09,221,201,201,110976
0,0.09,229,201,201,119108
0,0.09,211,201,201,113341
0,0.09,209,201,201,104236
0,0.09,229,201,201,135700
0,0.09,237,201,201,115305
0,0.09,233,201,201,163177
0,0.09,227,201,201,95872
0,0.09,235,201,201,118606
0,0.09,221,201,201,90315
0,0.09,219,201,201,106387
0,0.09,227,201,201,124006
0,0.09,213,201,201,106758
0,0.09,227,201,201,81196
0,0.09,221,201,201,111394
0,0.09,245,201,201,94931
0,0.09,229,201,201,80583
0,0.09,223,201,201,196262
0,0.09,231,201,201,154827
0,0.09,227,201,201,132166
0,0.09,219,201,201,118750
0,0.09,219,201,201,102250
0,0.09,227,201,201,154985
0,0.09,211,201,201,119283
0,0.09,215,201,201,67014
0,0.09,227,201,201,72087
0,0.09,221,201,201,72095
0,0.09,223,201,201,135597
0,0.09,215,201,201,135201
0,0.09,229,201,201,136225
0,0.09,227,201,201,90684
0,0.09,227,201,201,107157
0,0.09,217,201,201,137488
0,0.09,229,201,201,131350
0,0.09,217,201,201,197689
0,0.09,241,201,201,177807
0,0.09,237,201,201,119859
0,0.09,223,201,201,167503
0,0.09,223,201,201,151687
0,0.09,219,201,201,194159
0,0.09,225,201,201,137374
0,0.09,237,201,201,128156
0,0.09,219,201,201,99442
0,0.09,221,201,201,81302
0,0.09,215,201,201,129942
0,0.09,221,201,201,175818
0,0.09,225,201,201,183175
0,0.09,221,201,201,113624
0,0.09,231,201,201,182955
0,0.09,249,201,201,151553
0,0.09,213,201,201,86583
0,0.09,219,201,201,147266
0,0.09,241,201,201,107808
0,0.09,219,201,201,118499
0,0.09,219,201,201,132527
0,0.09,231,201,201,108507
0,0.09,217,201,201,138584
0,0.09999999999999999,227,201,201,135862
0,0.09999999999999999,229,201,201,112214
0,0.09999999999999999,209,201,201,101364
0,0.09999999999999999,223,201,201,149981
0,0.09999999999999999,229,201,201,122698
0,0.09999999999999999,217,201,201,116891
0,0.09999999999999999,243,201,201,135540
0,0.09999999999999999,235,201,201,135142
0,0.09999999999999999,227,201,201,131376
0,0.09999999999999999,223,201,201,89354
0,0.09999999999999999,231,201,201,166322
0,0.09999999999999999,237,201,201,169277
0,0.09999999999999999,217,201,201,128945
0,0.09999999999999999,235,201,201,151885
0,0.09999999999999999,227,201,201,105821
0,0.09999999999999999,219,201,201,121916
0,0.09999999999999999,221,201,201,124876
0,0.09999999999999999,233,201,201,120555
0,0.09999999999999999,227,201,201,186712
0,0.09999999999999999,233,201,201,122970
0,0.09999999999999999,217,201,201,99444
0,0.09999999999999999,239,201,201,122241
0,0.09999999999999999,231,201,201,122887
0,0.09999999999999999,237,201,201,166323
0,0.09999999999999999,215,201,201,88680
0,0.09999999999999999,235,201,201,128528
0,0.09999999999999999,227,201,201,136440
0,0.09999999999999999,221,201,201,177015
0,0.09999999999999999,237,201,201,150198
0,0.09999999999999999,225,201,201,130351
0,0.09999999999999999,217,201,201,75590
0,0.09999999999999999,225,201,201,149910
0,0.09999999999999999,231,201,201,82854
0,0.09999999999999999,231,201,201,113158
0,0.09999999999999999,243,201,201,178972
0,0.09999999999999999,223,201,201,149953
0,0.09999999999999999,225,201,201,138128
0,0.09999999999999999,225,201,201,141868
0,0.09999999999999999,249,201,201,109501
0,0.09999999999999999,221,201,201,92659
0,0.09999999999999999,211,201,201,61344
0,0.09999999999999999,233,201,201,101716
0,0.09999999999999999,241,201,201,210042
0,0.09999999999999999,217,201,201,116601
0,0.09999999999999999,223,201,201,136155
0,0.09999999999999999,211,201,201,109147
0,0.09999999999999999,219,201,201,125012
0,0.09999999999999999,231,201,201,135814
0,0.09999999999999999,229,201,201,187519
0,0.09999999999999999,215,201,201,164854
0,0.09999999999999999,241,201,201,127602
0,0.09999999999999999,229,201,201,136919
0,0.09999999999999999,227,201,201,125448
0,0.09999999999999999,205,201,201,103207
0,0.09999999999999999,219,201,201,121459
0,0.09999999999999999,237,201,201,172725
0,0.09999999999999999,231,201,201,120285
0,0.09999999999999999,225,201,201,93976
0,0.09999999999999999,229,201,201,130719
0,0.09999999999999999,225,201,201,139433
0,0.09999999999999999,243,201,201,177985
0,0.09999999999999999,227,201,201,166426
0,0.09999999999999999,251,201,201,169581
0,0.09999999999999999,225,201,201,124948
0,0.09999999999999999,233,201,201,106944
0,0.09999999999999999,235,201,201,129927
0,0.09999999999999999,233,201,201,125865
0,0.09999999999999999,219,201,201,138071
0,0.09999999999999999,211,201,201,104847
0,0.09999999999999999,233,201,201,115772
0,0.09999999999999999,251,201,201,131122
0,0.09999999999999999,231,201,201,132575
0,0.09999999999999999,233,201,201,102122
0,0.09999999999999999,231,201,201,130965
0,0.09999999999999999,225,201,201,151364
0,0.09999999999999999,235,201,201,161751
0,0.09999999999999999,225,201,201,200571
0,0.09999999999999999,217,201,201,157384
0,0.09999999999999999,241,201,201,114763
0,0.09999999999999999,221,201,201,152669
0,0.09999999999999999,225,201,201,186039
0,0.09999999999999999,251,201,201,179982
0,0.09999999999999999,235,201,201,163889
0,0.09999999999999999,209,201,201,120464
0,0.09999999999999999,229,201,201,129654
0,0.09999999999999999,221,201,201,127424
0,0.09999999999999999,243,201,201,123993
0,0.09999999999999999,239,201,201,155612
0,0.09999999999999999,213,201,201,86495
0,0.09999999999999999,225,201,201,103347
0,0.09999999999999999,233,201,201,136296
0,0.09999999999999999,233,201,201,139532
0,0.09999999999999999,219,201,201,104526
0,0.09999999999999999,217,201,201,126941
0,0.09999999999999999,225,201,201,127035
0,0.09999999999999999,231,201,201,105088
0,0.09999999999999999,225,201,201,143974
0,0.09999999999999999,245,201,201,185713
0,0.09999999999999999,229,201,201,115278
0,0.09999999999999999,235,201,201,183847
0,0.10999999999999999,241,201,201,181761
0,0.10999999999999999,217,201,201,159227
0,0.10999999999999999,219,201,201,123725
0,0.10999999999999999,213,201,201,115447
0,0.10999999999999999,241,201,201,158783
0,0.10999999999999999,217,201,201,146997
0,0.10999999999999999,223,201,201,134926
0,0.10999999999999999,223,201,201,174281
0,0.10999999999999999,251,201,201,189670
0,0.10999999999999999,245,201,201,183085
0,0.10999999999999999,231,201,201,152443
0,0.10999999999999999,251,201,201,158925
0,0.10999999999999999,217,201,201,139104
0,0.10999999999999999,225,201,201,179425
0,0.10999999999999999,229,201,201,125497
0,0.10999999999999999,259,201,201,169752
0,0.10999999999999999,229,201,201,198983
0,0.10999999999999999,251,201,201,203060
0,0.10999999999999999,217,201,201,140803
0,0.10999999999999999,211,201,201,106000
0,0.10999999999999999,239,201,201,133375
0,0.10999999999999999,223,201,201,124746
0,0.10999999999999999,223,201,201,117746
0,0.10999999999999999,233,201,201,138213
0,0.10999999999999999,229,201,201,163794
0,0.10999999999999999,229,201,201,218475
0,0.10999999999999999,231,201,201,179088
0,0.10999999999999999,235,201,201,167844
0,0.10999999999999999,245,201,201,128899
0,0.10999999999999999,233,201,201,135587
0,0.10999999999999999,221,201,201,104093
0,0.10999999999999999,235,201,201,155334
0,0.10999999999999999,243,201,201,231974
0,0.10999999999999999,243,201,201,132281
0,0.10999999999999999,249,201,201,131545
0,0.10999999999999999,219,201,201,140801
0,0.10999999999999999,233,201,201,197714
0,0.10999999999999999,219,201,201,154903
0,0.10999999999999999,231,201,201,174153
0,0.10999999999999999,209,201,201,78999
0,0.10999999999999999,233,201,201,155255
0,0.10999999999999999,217,201,201,123960
0,0.10999999999999999,219,201,201,145179
0,0.10999999999999999,219,201,201,122149
0,0.10999999999999999,227,201,201,169878
0,0.10999999999999999,231,201,201,131514
0,0.10999999999999999,237,201,201,104691
0,0.10999999999999999,229,201,201,111501
0,0.10999999999999999,225,201,201,107623
0,0.10999999999999999,249,201,201,161236
0,0.10999999999999999,233,201,201,135376
0,0.10999999999999999,241,201,201,214675
0,0.10999999999999999,229,201,201,143641
0,0.10999999999999999,241,201,201,173141
0,0.10999999999999999,231,201,201,92951
0,0.10999999999999999,213,201,201,131853
0,0.10999999999999999,235,201,201,172759
0,0.10999999999999999,249,201,201,199106
0,0.10999999999999999,241,201,201,87575
0,0.10999999999999999,231,201,201,127214
0,0.10999999999999999,239,201,201,155597
0,0.10999999999999999,213,201,201,89183
0,0.10999999999999999,267,201,201,213176
0,0.10999999999999999,229,201,201,137468
0,0.10999999999999999,251,201,201,115685
0,0.10999999999999999,229,201,201,132624
0,0.10999999999999999,225,201,201,54347
0,0.10999999999999999,243,201,201,162823
0,0.10999999999999999,217,201,201,140426
0,0.10999999999999999,233,201,201,146087
0,0.10999999999999999,219,201,201,191934
0,0.10999999999999999,247,201,201,246521
0,0.10999999999999999,223,201,201,148675
0,0.10999999999999999,231,201,201,103855
0,0.10999999999999999,247,201,201,161865
0,0.10999999999999999,231,201,201,129295
0,0.10999999999999999,217,201,201,185522
0,0.10999999999999999,235,201,201,126808
0,0.10999999999999999,223,201,201,114752
0,0.10999999999999999,235,201,201,204372
0,0.10999999999999999,231,201,201,74241
0,0.10999999999999999,257,201,201,203320
0,0.10999999999999999,219,201,201,143596
0,0.10999999999999999,235,201,201,107740
0,0.10999999999999999,237,201,201,153792
0,0.10999999999999999,245,201,201,157582
0,0.10999999999999999,233,201,201,119538
0,0.10999999999999999,223,201,201,96014
0,0.10999999999999999,225,201,201,137734
0,0.10999999999999999,235,201,201,90978
0,0.10999999999999999,235,201,201,127329
0,0.10999999999999999,229,201,201,130128
0,0.10999999999999999,237,201,201,123717
0,0.10999999999999999,217,201,201,206472
0,0.10999999999999999,235,201,201,180824
0,0.10999999999999999,229,201,201,181086
0,0.10999999999999999,215,201,201,148505
0,0.10999999999999999,227,201,201,193864
0,0.10999999999999999,231,201,201,184829
0,0.10999999999999999,221,201,201,123424
0,0.11999999999999998,241,201,201,223456
0,0.11999999999999998,227,201,201,145585
0,0.11999999999999998,231,201,201,177357
0,0.11999999999999998,223,201,201,147502
0,0.11999999999999998,259,201,201,209359
0,0.11999999999999998,239,201,201,146117
0,0.11999999999999998,223,201,201,132720
0,0.11999999999999998,235,201,201,159898
0,0.11999999999999998,231,201,201,176586
0,0.11999999999999998,233,201,201,166229
0,0.11999999999999998,229,201,201,199050
0,0.11999999999999998,245,201,201,158554
0,0.11999999999999998,235,201,201,149113
0,0.11999999999999998,239,201,201,123102
0,0.11999999999999998,237,201,201,188168
0,0.11999999999999998,249,201,201,164421
0,0.11999999999999998,217,201,201,143099
0,0.11999999999999998,225,201,201,161659
0,0.11999999999999998,239,201,201,147977
0,0.11999999999999998,251,201,201,168771
0,0.11999999999999998,217,201,201,94071
0,0.11999999999999998,227,201,201,159130
0,0.11999999999999998,231,201,201,200282
0,0.11999999999999998,243,201,201,190117
0,0.11999999999999998,219,201,201,110433
0,0.11999999999999998,229,201,201,186602
0,0.11999999999999998,227,201,201,104081
0,0.11999999999999998,249,201,201,188562
0,0.11999999999999998,243,201,201,194064
0,0.11999999999999998,225,201,201,123797
0,0.11999999999999998,237,201,201,160398
0,0.11999999999999998,233,201,201,196975
0,0.11999999999999998,237,201,201,152418
0,0.11999999999999998,227,201,201,207837
0,0.11999999999999998,239,201,201,168002
0,0.11999999999999998,253,201,201,195310
0,0.11999999999999998,247,201,201,155902
0,0.11999999999999998,231,201,201,165781
0,0.11999999999999998,219,201,201,151088
0,0.11999999999999998,241,201,201,146158
0,0.11999999999999998,229,201,201,129934
0,0.11999999999999998,227,201,201,127349
0,0.11999999999999998,225,201,201,110347
0,0.11999999999999998,231,201,201,143727
0,0.11999999999999998,233,201,201,159219
0,0.11999999999999998,239,201,201,108324
0,0.11999999999999998,233,201,201,180964
0,0.11999999999999998,237,201,201,124009
0,0.11999999999999998,285,201,201,180392
0,0.11999999999999998,217,201,201,143540
0,0.11999999999999998,237,201,201,135296
0,0.11999999999999998,225,201,201,139656
0,0.11999999999999998,259,201,201,190013
0,0.11999999999999998,239,201,201,156830
0,0.11999999999999998,235,201,201,189135
0,0.11999999999999998,243,201,201,162444
0,0.11999999999999998,239,201,201,183545
0,0.11999999999999998,233,201,201,136380
0,0.11999999999999998,249,201,201,211890
0,0.11999999999999998,251,201,201,195956
0,0.11999999999999998,235,201,201,194765
0,0.11999999999999998,223,201,201,143794
0,0.11999999999999998,227,201,201,117920
0,0.11999999999999998,239,201,201,155074
0,0.11999999999999998,241,201,201,172711
0,0.11999999999999998,255,201,201,178822
0,0.11999999999999998,241,201,201,138598
0,0.11999999999999998,257,201,201,223322
0,0.11999999999999998,243,201,201,233122
0,0.11999999999999998,237,201,201,231138
0,0.11999999999999998,219,201,201,173895
0,0.11999999999999998,219,201,201,190667
0,0.11999999999999998,233,201,201,151500
0,0.11999999999999998,223,201,201,187168
0,0.11999999999999998,219,201,201,155565
0,0.11999999999999998,213,201,201,111041
0,0.11999999999999998,247,201,201,175327
0,0.11999999999999998,225,201,201,133379
0,0.11999999999999998,251,201,201,177083
0,0.11999999999999998,213,201,201,167999
0,0.11999999999999998,235,201,201,188326
0,0.11999999999999998,223,201,201,109565
0,0.11999999999999998,249,201,201,170832
0,0.11999999999999998,227,201,201,137551
0,0.11999999999999998,209,201,201,144024
0,0.11999999999999998,229,201,201,156100
0,0.11999999999999998,223,201,201,71038
0,0.11999999999999998,219,201,201,178361
0,0.11999999999999998,227,201,201,91326
0,0.11999999999999998,261,201,201,197366
0,0.11999999999999998,243,201,201,184298
0,0.11999999999999998,235,201,201,189623
0,0.11999999999999998,243,201,201,154735
0,0.11999999999999998,245,201,201,197974
0,0.11999999999999998,253,201,201,193315
0,0.11999999999999998,237,201,201,177894
0,0.11999999999999998,231,201,201,174151
0,0.11999999999999998,229,201,201,195034
0,0.11999999999999998,227,201,201,122298
0,0.11999999999999998,233,201,201,157637
0,0.12999999999999998,223,201,201,199446
0,0.12999999999999998,225,201,201,135042
0,0.12999999999999998,235,201,201,141600
0,0.12999999999999998,229,201,201,182745
0,0.12999999999999998,237,201,201,188283
0,0.12999999999999998,231,201,201,151438
0,0.12999999999999998,229,201,201,156601
0,0.12999999999999998,249,201,201,222123
0,0.12999999999999998,229,201,201,111502
0,0.12999999999999998,231,201,201,168602
0,0.12999999999999998,229,201,201,212905
0,0.12999999999999998,219,201,201,187326
0,0.12999999999999998,243,201,201,256173
0,0.12999999999999998,217,201,201,90658
0,0.12999999999999998,251,201,201,164472
0,0.12999999999999998,235,201,201,250113
0,0.12999999999999998,237,201,201,179863
0,0.12999999999999998,239,201,201,215818
0,0.12999999999999998,243,201,201,130994
0,0.12999999999999998,229,201,201,130836
0,0.12999999999999998,215,201,201,178049
0,0.12999999999999998,237,201,201,199279
0,0.12999999999999998,245,201,201,134112
0,0.12999999999999998,251,201,201,215172
0,0.12999999999999998,265,201,201,170061
0,0.12999999999999998,257,201,201,175095
0,0.12999999999999998,239,201,201,145413
0,0.12999999999999998,249,201,201,172887
0,0.12999999999999998,221,201,201,175975
0,0.12999999999999998,239,201,201,121441
0,0.12999999999999998,233,201,201,130444
0,0.12999999999999998,249,201,201,185647
0,0.12999999999999998,249,201,201,235362
0,0.12999999999999998,241,201,201,166889
0,0.12999999999999998,241,201,201,201765
0,0.12999999999999998,227,201,201,146975
0,0.12999999999999998,243,201,201,157267
0,0.12999999999999998,219,201,201,143516
0,0.12999999999999998,251,201,201,203514
0,0.12999999999999998,231,201,201,148590
0,0.12999999999999998,219,201,201,177543
0,0.12999999999999998,279,201,201,299738
0,0.12999999999999998,231,201,201,107094
0,0.12999999999999998,215,201,201,151438
0,0.12999999999999998,239,201,201,192351
0,0.12999999999999998,251,201,201,154365
0,0.12999999999999998,267,201,201,205913
0,0.12999999999999998,231,201,201,198532
0,0.12999999999999998,245,201,201,210638
0,0.12999999999999998,251,201,201,129292
0,0.12999999999999998,237,201,201,153811
0,0.12999999999999998,247,201,201,192885
0,0.12999999999999998,247,201,201,207605
0,0.12999999999999998,253,201,201,174760
0,0.12999999999999998,245,201,201,249812
0,0.12999999999999998,247,201,201,224812
0,0.12999999999999998,227,201,201,214710
0,0.12999999999999998,241,201,201,136239
0,0.12999999999999998,231,201,201,178963
0,0.12999999999999998,235,201,201,154982
0,0.12999999999999998,267,201,201,205276
0,0.12999999999999998,245,201,201,175728
0,0.12999999999999998,253,201,201,154955
0,0.12999999999999998,241,201,201,181426
0,0.12999999999999998,243,201,201,183005
0,0.12999999999999998,231,201,201,199319
0,0.12999999999999998,223,201,201,141662
0,0.12999999999999998,233,201,201,171377
0,0.12999999999999998,233,201,201,147188
0,0.12999999999999998,255,201,201,159374
0,0.12999999999999998,247,201,201,225744
0,0.12999999999999998,243,201,201,125658
0,0.12999999999999998,229,201,201,161954
0,0.12999999999999998,259,201,201,156644
0,0.12999999999999998,225,201,201,221733
0,0.12999999999999998,255,201,201,158287
0,0.12999999999999998,225,201,201,141648
0,0.12999999999999998,235,201,201,204071
0,0.12999999999999998,237,201,201,198183
0,0.12999999999999998,255,201,201,217504
0,0.12999999999999998,239,201,201,149882
0,0.12999999999999998,235,201,201,192407
0,0.12999999999999998,249,201,201,237361
0,0.12999999999999998,253,201,201,208768
0,0.12999999999999998,249,201,201,149256
0,0.12999999999999998,237,201,201,156842
0,0.12999999999999998,245,201,201,189505
0,0.12999999999999998,227,201,201,154991
0,0.12999999999999998,251,201,201,203812
0,0.12999999999999998,225,201,201,233803
0,0.12999999999999998,223,201,201,139616
0,0.12999999999999998,243,201,201,158347
0,0.12999999999999998,259,201,201,134973
0,0.12999999999999998,237,201,201,183365
0,0.12999999999999998,265,201,201,204996
0,0.12999999999999998,233,201,201,153727
0,0.12999999999999998,243,201,201,172283
0,0.12999999999999998,251,201,201,185993
0,0.12999999999999998,231,201,201,124346
0,0.12999999999999998,257,201,201,166846
0,0.13999999999999999,235,201,201,128438
0,0.13999999999999999,265,201,201,320884
0,0.13999999999999999,289,201,201,191818
0,0.13999999999999999,219,201,201,180333
0,0.13999999999999999,239,201,201,191478
0,0.13999999999999999,247,201,201,166981
0,0.13999999999999999,253,201,201,216770
0,0.13999999999999999,261,201,201,160065
0,0.13999999999999999,231,201,201,182647
0,0.13999999999999999,255,201,201,206428
0,0.13999999999999999,249,201,201,193257
0,0.13999999999999999,237,201,201,201586
0,0.13999999999999999,241,201,201,132350
0,0.13999999999999999,235,201,201,191604
0,0.13999999999999999,245,201,201,197317
0,0.13999999999999999,241,201,201,179946
0,0.13999999999999999,243,201,201,218528
0,0.13999999999999999,243,201,201,180516
0,0.13999999999999999,249,201,201,177766
0,0.13999999999999999,265,201,201,245640
0,0.13999999999999999,255,201,201,141782
0,0.13999999999999999,241,201,201,227012
0,0.13999999999999999,249,201,201,166175
0,0.13999999999999999,235,201,201,194496
0,0.13999999999999999,237,201,201,189616
0,0.13999999999999999,253,201,201,211830
0,0.13999999999999999,239,201,201,231270
0,0.13999999999999999,227,201,201,160698
0,0.13999999999999999,249,201,201,165830
0,0.13999999999999999,239,201,201,211273
0,0.13999999999999999,249,201,201,178483
0,0.13999999999999999,239,201,201,153979
0,0.13999999999999999,225,201,201,171356
0,0.13999999999999999,225,201,201,148258
0,0.13999999999999999,249,201,201,220265
0,0.13999999999999999,223,201,201,117671
0,0.13999999999999999,239,201,201,232331
0,0.13999999999999999,271,203,203,218313
0,0.13999999999999999,249,201,201,185658
0,0.13999999999999999,267,201,201,222542
0,0.13999999999999999,257,201,201,197584
0,0.13999999999999999,237,201,201,160863
0,0.13999999999999999,273,201,201,167674
0,0.13999999999999999,267,201,201,200969
0,0.13999999999999999,249,201,201,208856
0,0.13999999999999999,239,201,201,195305
0,0.13999999999999999,237,201,201,178951
0,0.13999999999999999,279,201,201,267286
0,0.13999999999999999,275,201,201,178457
0,0.13999999999999999,245,201,201,191604
0,0.13999999999999999,251,201,201,215583
0,0.13999999999999999,239,201,201,183665
0,0.13999999999999999,225,201,201,170688
0,0.13999999999999999,231,201,201,214507
0,0.13999999999999999,239,201,201,189443
0,0.13999999999999999,251,201,201,228551
0,0.13999999999999999,229,201,201,232218
0,0.13999999999999999,261,201,201,240396
0,0.13999999999999999,271,201,201,202872
0,0.13999999999999999,251,201,201,194614
0,0.13999999999999999,241,201,201,169202
0,0.13999999999999999,251,201,201,248680
0,0.13999999999999999,251,201,201,212117
0,0.13999999999999999,255,201,201,193109
0,0.13999999999999999,231,201,201,218029
0,0.13999999999999999,257,201,201,188132
0,0.13999999999999999,267,201,201,203984
0,0.13999999999999999,233,201,201,146538
0,0.13999999999999999,249,201,201,198170
0,0.13999999999999999,229,201,201,160509
0,0.13999999999999999,259,201,201,203329
0,0.13999999999999999,251,201,201,164471
0,0.13999999999999999,237,201,201,139367
0,0.13999999999999999,249,201,201,135957
0,0.13999999999999999,235,201,201,196883
0,0.13999999999999999,253,201,201,204428
0,0.13999999999999999,227,201,201,144100
0,0.13999999999999999,235,201,201,177803
0,0.13999999999999999,259,201,201,209061
0,0.13999999999999999,241,201,201,190100
0,0.13999999999999999,255,201,201,166577
0,0.13999999999999999,233,201,201,212210
0,0.13999999999999999,241,201,201,198762
0,0.13999999999999999,249,201,201,187088
0,0.13999999999999999,245,201,201,123876
0,0.13999999999999999,231,201,201,204365
0,0.13999999999999999,261,201,201,224796
0,0.13999999999999999,263,201,201,207564
0,0.13999999999999999,221,201,201,109188
0,0.13999999999999999,237,201,201,238078
0,0.13999999999999999,233,201,201,119256
0,0.13999999999999999,247,201,201,222794
0,0.13999999999999999,257,201,201,209559
0,0.13999999999999999,223,201,201,182574
0,0.13999999999999999,239,201,201,180033
0,0.13999999999999999,279,201,201,206931
0,0.13999999999999999,241,201,201,247357
0,0.13999999999999999,249,201,201,124110
0,0.13999999999999999,237,201,201,216196
0,0.13999999999999999,257,201,201,238833
0,0.15,229,201,201,171189
0,0.15,267,201,201,208573
0,0.15,257,201,201,223166
0,0.15,263,201,201,274222
0,0.15,259,201,201,266959
0,0.15,229,201,201,183422
0,0.15,247,201,201,223036
0,0.15,239,201,201,260879
0,0.15,239,201,201,198721
0,0.15,243,201,201,174335
0,0.15,279,201,201,206830
0,0.15,235,201,201,214156
0,0.15,257,201,201,222832
0,0.15,229,201,201,164732
0,0.15,249,201,201,249119
0,0.15,247,201,201,159027
0,0.15,229,201,201,219415
0,0.15,277,201,201,186737
0,0.15,247,201,201,225790
0,0.15,235,201,201,193746
0,0.15,257,201,201,199719
0,0.15,241,201,201,202326
0,0.15,247,201,201,155518
0,0.15,243,201,201,231556
0,0.15,253,201,201,237547
0,0.15,239,201,201,203688
0,0.15,259,201,201,259330
0,0.15,233,201,201,192815
0,0.15,257,201,201,243632
0,0.15,253,201,201,166305
0,0.15,265,201,201,219303
0,0.15,255,201,201,258742
0,0.15,233,201,201,174501
0,0.15,245,201,201,221959
0,0.15,269,201,201,205390
0,0.15,275,201,201,259517
0,0.15,235,201,201,210247
0,0.15,255,201,201,175384
0,0.15,255,201,201,219850
0,0.15,245,201,201,237755
0,0.15,261,201,201,214431
0,0.15,251,201,201,238377
0,0.15,233,201,201,139233
0,0.15,253,201,201,270044
0,0.15,241,201,201,193423
0,0.15,271,201,201,224467
0,0.15,261,201,201,277162
0,0.15,233,201,201,140124
0,0.15,227,201,201,155095
0,0.15,245,201,201,206491
0,0.15,251,201,201,202408
0,0.15,249,201,201,230421
0,0.15,249,201,201,210018
0,0.15,273,201,201,305657
0,0.15,241,201,201,165546
0,0.15,245,201,201,246362
0,0.15,261,201,201,281902
0,0.15,243,201,201,229535
0,0.15,243,201,201,198325
0,0.15,243,201,201,252383
0,0.15,249,201,201,151050
0,0.15,251,201,201,215100
0,0.15,255,201,201,184977
0,0.15,263,201,201,271876
0,0.15,249,201,201,185999
0,0.15,259,201,201,248745
0,0.15,243,201,201,223678
0,0.15,263,201,201,192068
0,0.15,239,201,201,226499
0,0.15,289,201,201,227956
0,0.15,237,201,201,245139
0,0.15,251,201,201,271414
0,0.15,265,201,201,239285
0,0.15,267,201,201,220396
0,0.15,273,201,201,241728
0,0.15,259,201,201,157074
0,0.15,255,201,201,181618
0,0.15,263,201,201,197415
0,0.15,239,201,201,202897
0,0.15,247,201,201,204332
0,0.15,243,201,201,148351
0,0.15,261,201,201,148910
0,0.15,237,201,201,207835
0,0.15,273,201,201,255356
0,0.15,267,201,201,232865
0,0.15,241,201,201,165700
0,0.15,247,201,201,209880
0,0.15,225,201,201,131594
0,0.15,255,201,201,227577
0,0.15,231,201,201,197175
0,0.15,245,201,201,155612
0,0.15,225,201,201,189598
0,0.15,233,201,201,220032
0,0.15,245,201,201,213641
0,0.15,261,201,201,226870
0,0.15,245,201,201,206923
0,0.15,251,201,201,239500
0,0.15,259,201,201,209585
0,0.15,239,201,201,149710
0,0.15,239,201,201,231615
0,0.16,265,201,201,181569
0,0.16,261,201,201,298061
0,0.16,261,201,201,212178
0,0.16,251,201,201,233216
0,0.16,239,201,201,230920
0,0.16,253,201,201,280505
0,0.16,253,201,201,221752
0,0.16,293,201,201,246012
0,0.16,225,201,201,161456
0,0.16,253,201,201,274597
0,0.16,275,201,201,202169
0,0.16,267,201,201,152478
0,0.16,259,201,201,200434
0,0.16,247,201,201,235466
0,0.16,243,201,201,195069
0,0.16,275,201,201,243449
0,0.16,249,201,201,190549
0,0.16,257,201,201,184466
0,0.16,243,201,201,141808
0,0.16,243,201,201,220228
0,0.16,235,201,201,228523
0,0.16,227,201,201,184803
0,0.16,259,201,201,217259
0,0.16,249,201,201,209841
0,0.16,249,201,201,193255
0,0.16,229,201,201,178138
0,0.16,273,201,201,219681
0,0.16,257,201,201,176073
0,0.16,285,201,201,244432
0,0.16,255,201,201,184546
0,0.16,255,201,201,157928
0,0.16,249,201,201,158956
0,0.16,251,201,201,200971
0,0.16,265,201,201,279705
0,0.16,249,201,201,184900
0,0.16,237,201,201,201678
0,0.16,263,201,201,169300
0,0.16,237,201,201,190841
0,0.16,249,201,201,243589
0,0.16,241,201,201,206159
0,0.16,245,201,201,248295
0,0.16,247,201,201,217952
0,0.16,243,201,201,194305
0,0.16,255,201,201,209861
0,0.16,229,201,201,134083
0,0.16,223,201,201,164254
0,0.16,245,201,201,167758
0,0.16,235,201,201,204293
0,0.16,251,201,201,254441
0,0.16,229,201,201,185135
0,0.16,263,201,201,289361
0,0.16,243,201,201,216139
0,0.16,251,201,201,154517
0,0.16,257,201,201,225827
0,0.16,263,201,201,216111
0,0.16,265,201,201,234868
0,0.16,249,201,201,200546
0,0.16,245,201,201,230547
0,0.16,251,201,201,198004
0,0.16,259,201,201,254089
0,0.16,227,201,201,132906
0,0.16,257,201,201,290261
0,0.16,245,201,201,228260
0,0.16,283,201,201,281797
0,0.16,247,201,201,213913
0,0.16,263,201,201,239465
0,0.16,287,201,201,282241
0,0.16,243,201,201,179507
0,0.16,237,201,201,264764
0,0.16,237,201,201,159905
0,0.16,257,201,201,230853
0,0.16,247,201,201,153927
0,0.16,269,201,201,275166
